1_pos,2_posf,3_rho,4_dvisc,5_uvel,6_vvel,7_wvel,8_temp,9_mixf,10_chi,11_hr,12_y_H2,13_y_H,14_y_O,15_y_O2,16_y_OH,17_y_H2O,18_y_HO2,19_y_CH2,20_y_CH2(S),21_y_CH3,22_y_CH4,23_y_CO,24_y_CO2,25_y_HCO,26_y_CH2O,27_y_CH2OH,28_y_N2,29_enth,30_progVar,hr_queried,temp_queried,CO_queried,OH_queried,CO2_queried
-0.14765288424,-0.1477773281,0.46655375767,3.2791617881e-05,0.14338722198,0.19224703724,0.19224703724,716.50772341,0.05581749599,0.20502306963,300.16297672,0.00039987233534,2.8725916075e-12,6.1712993792e-12,0.11978097202,5.0536055316e-11,0.05733219863,4.5762999885e-06,2.4979584738e-16,1.2019205483e-17,1.1856746298e-07,0.028709896811,0.0084083582645,0.061161657923,1.1899888996e-13,2.9942834691e-05,2.3706601396e-15,0.72417240625,-998096.48006,0.12730208715284,656010.9752048953,688.7380986552907,0.015478751721374424,4.2644083699767135e-08,0.05208417651215147
-0.14745251829,-0.14752844038,0.44698810649,3.349268421e-05,0.18268913378,0.21033195447,0.21033195447,743.67609516,0.06211831846,0.20207393454,404.98885272,0.00045053707908,5.2476512014e-12,1.007496113e-11,0.10909328294,5.9164261608e-11,0.062633442145,4.8834238438e-06,3.5620407625e-16,1.5762611529e-17,1.3482631937e-07,0.032447831584,0.0094567160858,0.066541065001,1.9994052621e-13,3.2327762681e-05,5.0463781707e-15,0.71933977908,-1099337.2324,0.13908176031088,600705.8406016453,727.5589426699121,0.014561435052249222,3.7030212260198724e-08,0.05966137833668537
-0.14729389478,-0.1473765962,0.43380081043,3.3976820023e-05,0.21361187781,0.22396843343,0.22396843343,763.01529971,0.066924031143,0.19477393594,507.89254014,0.00048952161351,8.0370443594e-12,1.401907724e-11,0.10108024892,6.7954444446e-11,0.066599111965,5.0968305014e-06,4.8155573015e-16,1.9881732823e-17,1.4947719803e-07,0.035332037756,0.010262188232,0.070543705718,2.9828222177e-13,3.406283354e-05,8.5144127597e-15,0.71565387657,-1175752.1447,0.14789452752851,190567.08568361498,773.9429122668028,0.00943441973709857,1.6106069164536167e-08,0.07041957583627444
-0.14710761914,-0.14721119336,0.42064554708,3.4466514022e-05,0.24917891992,0.23899750663,0.23899750663,783.15062742,0.072280304561,0.17946126951,651.48974649,0.000533353707,1.2570789928e-11,1.9549524701e-11,0.092305133166,8.0464279855e-11,0.070931731073,5.3091830295e-06,6.952637697e-16,2.641794183e-17,1.6920538602e-07,0.038584082767,0.011166459724,0.074892157907,4.6724106348e-13,3.5900101869e-05,1.4562662639e-14,0.71154570305,-1260013.751,0.157523702411,129815.35635978874,799.3489276682058,0.009068473948955644,1.2696155549917734e-08,0.07623536715868252
-0.14685703856,-0.14700404491,0.40626740874,3.5006225264e-05,0.29454857975,0.25722616049,0.25722616049,806.13434083,0.078909932414,0.15137739158,876.58938356,0.00058814281587,2.1050710089e-11,2.8029831548e-11,0.081665483559,1.0020156038e-10,0.076170161696,5.5320340514e-06,-2.3776526954e-14,3.9197980185e-17,2.0002131137e-07,0.042662439618,0.012294832041,0.080114286925,8.1591765744e-13,3.803355584e-05,2.6772105777e-14,0.70646088758,-1363009.188,0.16916742347787,51785.527905197785,837.1160818600036,0.00669802929073956,5.02451747898548e-09,0.08540267613378522
-0.146499644,-0.14671003221,0.39112704765,3.5572741841e-05,0.35160775744,0.27860152355,0.27860152355,831.40640193,0.087002083193,0.10722933552,1231.1474392,0.00065583682269,3.7844228124e-11,4.0769136291e-11,0.069020473635,1.3149730716e-10,0.08237262045,5.7339890689e-06,-3.778010611e-14,6.4861261076e-17,2.5102608698e-07,0.047722609806,0.013685940991,0.086241777445,1.6091097853e-12,4.041415642e-05,5.3193221407e-14,0.70025434146,-1486707.9781,0.18295617570869,13312.64276057002,872.0309070878964,0.005559930902586511,1.6060917529161848e-09,0.09439848993051422
-0.1458731947,-0.14628925579,0.37490304716,3.6166033065e-05,0.42579301177,0.30362359472,0.30362359472,859.61078838,0.097311090642,0.032052639397,1783.4051611,0.00074330272519,7.4058256524e-11,5.83192441e-11,0.053430900331,1.7926700876e-10,0.089982957131,5.8658989447e-06,-6.7172263884e-14,1.2393013176e-16,3.440489084e-07,0.054293930947,0.015478680775,0.093673423365,3.7692262128e-12,4.3094337935e-05,1.1758921251e-13,0.69234750011,-1641197.0987,0.19987836399619002,1304.503279701608,914.2098020726245,0.0036255581126110495,1.8690926612097582e-10,0.10595565515680362
-0.14503772137,-0.1454571336,0.37102783033,3.6303087905e-05,0.4463468737,0.30843686343,0.30843686343,866.48768759,0.10009616014,0.0024689289869,1947.1132223,0.00076717811118,8.7945168236e-11,6.2867517984e-11,0.049324521004,1.9362515241e-10,0.091979912643,5.870556618e-06,-7.8127791425e-14,1.4818745936e-16,3.7674753807e-07,0.056094561648,0.015967065755,0.095605370447,4.7456618628e-12,4.3742303365e-05,1.4458394713e-13,0.69021140041,-1682296.891,0.20431952695618,13304.359515072225,1073.302025493366,0.007966240870442712,1.5735244053842562e-08,0.1168530532470538
-0.14426034618,-0.14461830913,0.38094973286,3.5949144969e-05,0.40169273481,0.29150789524,0.29150789524,849.00076273,0.093204239211,0.062812435959,1542.0826388,0.00070824551853,5.6487823328e-11,5.0837669935e-11,0.059548659501,1.5847059908e-10,0.087003188704,5.8434763833e-06,-5.2851939328e-14,9.4078498e-17,2.9899949769e-07,0.051653759602,0.014760953179,0.090779571244,2.6610019466e-12,4.2089838103e-05,8.5795262914e-14,0.69549738966,-1580204.899,0.19325195864553002,1465.1941266815488,900.2042058978387,0.003912430084487608,2.0186879468445296e-10,0.10196726986507083
-0.14373360212,-0.14390238322,0.39881611313,3.5281952957e-05,0.33145002914,0.26302122528,0.26302122528,818.37139994,0.082822463885,0.129796585,1032.2593199,0.00062093576714,2.7988627861e-11,3.3759357131e-11,0.075578115531,1.1359894083e-10,0.079154178992,5.6326941619e-06,-2.9860699471e-14,4.9280708363e-17,2.2151283766e-07,0.045115387822,0.012968445444,0.083057877953,1.1234835762e-12,3.9163994236e-05,3.7167431571e-14,0.70346004011,-1422639.1871,0.17580143815614,13720.600900937643,856.6397081260932,0.005552943471987391,1.6601606255390885e-09,0.09039978617137885
